Date acquired,Date sold,Symbol,Quantity,Cost basis,Gross proceeds,Gross PnL,Fees,Net PnL,Currency
2021-07-12,2021-07-29,MATIC,0.46626937,0.49,0.47,-0.02,0.01,-0.03,USD
2021-07-13,2021-07-29,MATIC,0.4947399,0.49,0.5,0.01,0.01,0,USD
2021-07-14,2021-07-29,MATIC,0.5534487,0.49,0.56,0.07,0.01,0.06,USD
2021-07-15,2021-07-29,MATIC,0.53885984,0.49,0.54,0.05,0.01,0.04,USD
2021-07-16,2021-07-29,MATIC,0.58341992,0.49,0.59,0.1,0.01,0.09,USD
2021-07-17,2021-07-29,MATIC,0.60973937,0.49,0.61,0.12,0.01,0.11,USD
2021-07-18,2021-07-29,MATIC,0.5838646,0.49,0.59,0.1,0.01,0.09,USD
2021-07-19,2021-07-29,MATIC,0.61266274,0.49,0.62,0.13,0.01,0.12,USD
2021-07-20,2021-07-29,MATIC,0.72551166,0.49,0.73,0.24,0.01,0.23,USD
2021-07-21,2021-07-29,MATIC,0.596678,0.49,0.6,0.11,0.01,0.1,USD
2021-07-22,2021-07-29,MATIC,0.27272365,0.25,0.27,0.02,0,0.02,USD
2021-07-23,2021-07-29,MATIC,0.26891298,0.25,0.27,0.02,0,0.02,USD
2021-07-24,2021-07-29,MATIC,0.26701453,0.25,0.27,0.02,0,0.02,USD
2021-07-25,2021-07-29,MATIC,0.26308106,0.25,0.27,0.02,0,0.02,USD
2021-07-26,2021-07-29,MATIC,0.22491597,0.25,0.23,-0.02,0,-0.02,USD
2021-07-27,2021-07-29,MATIC,0.25453786,0.25,0.24,-0.01,0.04,-0.05,USD
2021-07-04,2021-07-29,LINK,0.02182131,0.41,0.41,0,0.01,-0.01,USD
2021-07-06,2021-07-29,LINK,0.02472858,0.49,0.47,-0.02,0.01,-0.03,USD
2021-07-07,2021-07-29,LINK,0.02317212,0.49,0.44,-0.05,0.01,-0.06,USD
2021-07-08,2021-07-29,LINK,0.02567684,0.49,0.49,0,0.01,-0.01,USD
2021-07-09,2021-07-29,LINK,0.02682385,0.49,0.51,0.02,0.01,0.01,USD
2021-07-10,2021-07-29,LINK,0.02684121,0.49,0.51,0.02,0.01,0.01,USD
2021-07-11,2021-07-29,LINK,0.02719354,0.49,0.51,0.02,0.01,0.01,USD
2021-07-12,2021-07-29,LINK,0.02625508,0.49,0.5,0.01,0.01,0,USD
2021-07-13,2021-07-29,LINK,0.02761856,0.49,0.52,0.03,0.01,0.02,USD
2021-07-14,2021-07-29,LINK,0.03009807,0.49,0.57,0.08,0.01,0.07,USD
2021-07-15,2021-07-29,LINK,0.02969728,0.49,0.56,0.07,0.01,0.06,USD
2021-07-16,2021-07-29,LINK,0.03176117,0.49,0.6,0.11,0.01,0.1,USD
2021-07-17,2021-07-29,LINK,0.03206567,0.49,0.61,0.12,0.01,0.11,USD
2021-07-18,2021-07-29,LINK,0.03092452,0.49,0.59,0.1,0.01,0.09,USD
2021-07-19,2021-07-29,LINK,0.03139943,0.49,0.59,0.1,0.01,0.09,USD
2021-07-20,2021-07-29,LINK,0.03545243,0.49,0.67,0.18,0.01,0.17,USD
2021-07-21,2021-07-29,LINK,0.03353531,0.49,0.63,0.14,0.01,0.13,USD
2021-07-22,2021-07-29,LINK,0.01624754,0.25,0.31,0.06,0,0.06,USD
2021-07-23,2021-07-29,LINK,0.01546734,0.25,0.29,0.04,0,0.04,USD
2021-07-24,2021-07-29,LINK,0.01475884,0.25,0.28,0.03,0,0.03,USD
2021-07-25,2021-07-29,LINK,0.01477244,0.25,0.28,0.03,0,0.03,USD
2021-07-26,2021-07-29,LINK,0.01323449,0.25,0.25,0,0,0,USD
2021-07-27,2021-07-29,LINK,0.0137051,0.25,0.26,0.01,0.03,-0.02,USD
2021-06-15,2021-08-06,DOGE,3.03912737,0.99,0.62,-0.37,0.01,-0.38,USD
2021-06-15,2021-08-06,DOGE,6.07701115,1.98,1.25,-0.73,0.02,-0.75,USD
2021-06-16,2021-08-06,DOGE,6.18180591,1.98,1.27,-0.71,0.02,-0.73,USD
2021-06-16,2021-08-06,DOGE,3.09055827,0.99,0.63,-0.36,0.01,-0.37,USD
2021-06-17,2021-08-06,DOGE,6.28113477,1.96,1.29,-0.67,0.04,-0.71,USD
2021-06-17,2021-08-06,DOGE,3.15607578,0.99,0.65,-0.34,0.01,-0.35,USD
2021-06-18,2021-08-06,DOGE,6.51143379,1.96,1.34,-0.62,0.04,-0.66,USD
2021-06-18,2021-08-06,DOGE,3.27010476,0.99,0.67,-0.32,0.01,-0.33,USD
2021-06-19,2021-08-06,DOGE,6.72550286,1.96,1.38,-0.58,0.04,-0.62,USD
2021-06-19,2021-08-06,DOGE,3.38876759,0.99,0.7,-0.29,0.01,-0.3,USD
2021-06-20,2021-08-06,DOGE,6.92677681,1.96,1.42,-0.54,0.04,-0.58,USD
2021-06-20,2021-08-06,DOGE,3.49205721,0.99,0.72,-0.27,0.01,-0.28,USD
2021-06-21,2021-08-06,DOGE,7.6585981,1.96,1.57,-0.39,0.04,-0.43,USD
2021-06-21,2021-08-06,DOGE,3.83013839,0.99,0.79,-0.2,0.01,-0.21,USD
2021-06-21,2021-08-06,DOGE,60,12.7,12.31,-0.39,0.2,-0.59,USD
2021-06-22,2021-08-06,DOGE,4.89377712,0.99,1,0.01,0.01,0,USD
2021-06-23,2021-08-06,DOGE,4.58302722,0.99,0.94,-0.05,0.01,-0.06,USD
2021-06-24,2021-08-06,DOGE,4.21542298,0.99,0.87,-0.12,0.01,-0.13,USD
2021-06-25,2021-08-06,DOGE,7.33245132,1.96,1.5,-0.46,0.04,-0.5,USD
2021-06-25,2021-08-06,DOGE,3.71374289,0.99,0.76,-0.23,0.01,-0.24,USD
2021-06-26,2021-08-06,DOGE,8.18125203,1.96,1.68,-0.28,0.04,-0.32,USD
2021-06-26,2021-08-06,DOGE,4.110073,0.99,0.84,-0.15,0.01,-0.16,USD
2021-06-27,2021-08-06,DOGE,8.010617,1.96,1.64,-0.32,0.04,-0.36,USD
2021-06-27,2021-08-06,DOGE,4.014827,0.99,0.82,-0.17,0.01,-0.18,USD
2021-06-28,2021-08-06,DOGE,7.64901203,1.96,1.57,-0.39,0.04,-0.43,USD
2021-06-28,2021-08-06,DOGE,3.84010708,0.99,0.79,-0.2,0.01,-0.21,USD
2021-06-29,2021-08-06,DOGE,7.57829397,1.96,1.56,-0.4,0.04,-0.44,USD
2021-06-29,2021-08-06,DOGE,3.81056338,0.99,0.78,-0.21,0.01,-0.22,USD
2021-06-30,2021-08-06,DOGE,7.8135653,1.96,1.6,-0.36,0.04,-0.4,USD
2021-06-30,2021-08-06,DOGE,3.93512537,0.99,0.81,-0.18,0.01,-0.19,USD
2021-07-01,2021-08-06,DOGE,8.15169591,1.96,1.67,-0.29,0.04,-0.33,USD
2021-07-01,2021-08-06,DOGE,4.13490276,0.99,0.85,-0.14,0.01,-0.15,USD
2021-07-02,2021-08-06,DOGE,8.16587315,1.96,1.68,-0.28,0.04,-0.32,USD
2021-07-02,2021-08-06,DOGE,4.10892453,0.99,0.84,-0.15,0.01,-0.16,USD
2021-07-03,2021-08-06,DOGE,8.06145685,1.96,1.65,-0.31,0.04,-0.35,USD
2021-07-03,2021-08-06,DOGE,4.05695119,0.99,0.83,-0.16,0.01,-0.17,USD
2021-07-04,2021-08-06,DOGE,7.87045202,1.96,1.62,-0.34,0.04,-0.38,USD
2021-07-04,2021-08-06,DOGE,3.95627164,0.99,0.81,-0.18,0.01,-0.19,USD
2021-07-05,2021-08-06,DOGE,8.11757233,1.96,1.67,-0.29,0.04,-0.33,USD
2021-07-06,2021-08-06,DOGE,8.21940546,1.96,1.69,-0.27,0.04,-0.31,USD
2021-07-06,2021-08-06,DOGE,4.12913171,0.99,0.85,-0.14,0.01,-0.15,USD
2021-07-07,2021-08-06,DOGE,4.19434754,0.99,0.86,-0.13,0.01,-0.14,USD
2021-07-08,2021-08-06,DOGE,4.51671862,0.99,0.93,-0.06,0.01,-0.07,USD
2021-07-09,2021-08-06,DOGE,4.8440329,0.99,0.99,0,0.01,-0.01,USD
2021-07-10,2021-08-06,DOGE,4.53477625,0.99,0.93,-0.06,0.01,-0.07,USD
2021-07-11,2021-08-06,DOGE,4.66417029,0.99,0.96,-0.03,0.01,-0.04,USD
2021-07-12,2021-08-06,DOGE,4.52436104,0.99,0.93,-0.06,0.01,-0.07,USD
2021-07-12,2021-08-06,DOGE,2.33562163,0.49,0.48,-0.01,0.01,-0.02,USD
2021-07-13,2021-08-06,DOGE,2.36389962,0.49,0.49,0,0.01,-0.01,USD
2021-07-14,2021-08-06,DOGE,2.55202773,0.49,0.52,0.03,0.01,0.02,USD
2021-07-15,2021-08-06,DOGE,2.52934439,0.49,0.52,0.03,0.01,0.02,USD
2021-07-16,2021-08-06,DOGE,2.71711211,0.49,0.56,0.07,0.01,0.06,USD
2021-07-17,2021-08-06,DOGE,2.79769516,0.49,0.57,0.08,0.01,0.07,USD
2021-07-18,2021-08-06,DOGE,2.60511102,0.49,0.53,0.04,0.01,0.03,USD
2021-07-19,2021-08-06,DOGE,2.70931968,0.49,0.56,0.07,0.01,0.06,USD
2021-07-20,2021-08-06,DOGE,2.93575426,0.49,0.6,0.11,0.01,0.1,USD
2021-07-21,2021-08-06,DOGE,2.71697848,0.49,0.56,0.07,0.01,0.06,USD
2021-07-22,2021-08-06,DOGE,2.51547533,0.49,0.52,0.03,0.01,0.02,USD
2021-07-23,2021-08-06,DOGE,2.51925008,0.49,0.52,0.03,0.01,0.02,USD
2021-07-24,2021-08-06,DOGE,2.51279814,0.49,0.52,0.03,0.01,0.02,USD
2021-07-25,2021-08-06,DOGE,2.46087036,0.49,0.5,0.01,0.01,0,USD
2021-07-26,2021-08-06,DOGE,2.15829504,0.49,0.44,-0.05,0.01,-0.06,USD
2021-07-27,2021-08-06,DOGE,2.42896471,0.49,0.5,0.01,0.01,0,USD
2021-07-28,2021-08-06,DOGE,2.38026603,0.49,0.49,0,0.01,-0.01,USD
2021-07-29,2021-08-06,DOGE,2.3776594,0.49,0.49,0,0.01,-0.01,USD
2021-07-29,2021-08-06,DOGE,40,8.19,8.21,0.02,0,0.02,USD
2021-07-30,2021-08-06,DOGE,2.37177516,0.49,0.49,0,0.01,-0.01,USD
2021-07-31,2021-08-06,DOGE,2.36727436,0.49,0.49,0,0.01,-0.01,USD
2021-08-01,2021-08-06,DOGE,2.288483,0.49,0.47,-0.02,0.01,-0.03,USD
2021-08-02,2021-08-06,DOGE,1.1933,0.25,0.24,-0.01,0,-0.01,USD
2021-08-03,2021-08-06,DOGE,1.2569,0.25,0.26,0.01,0,0.01,USD
2021-08-04,2021-08-06,DOGE,1.27875,0.25,0.26,0.01,0,0.01,USD
2021-08-05,2021-08-06,DOGE,1.257525,0.25,0.26,0.01,0,0.01,USD
2021-08-06,2021-08-06,DOGE,1.24631464,0.25,0.23,-0.02,0.02,-0.04,USD
2021-04-12,2021-09-07,UNI,0.13475274,4.93,3.56,-1.37,0.07,-1.44,USD
2021-04-12,2021-09-07,UNI,0.66466452,24.62,17.55,-7.07,0.38,-7.45,USD
2021-04-13,2021-09-07,UNI,0.14059806,4.93,3.71,-1.22,0.07,-1.29,USD
2021-04-14,2021-09-07,UNI,0.05414733,1.96,1.43,-0.53,0.04,-0.57,USD
2021-04-16,2021-09-07,UNI,0.00583735,0.22,0.15,-0.07,0,-0.07,USD
2021-08-21,2021-09-07,SOL,0.013136,0.99,2.01,1.02,0.01,1.01,USD
2021-08-21,2021-09-07,SOL,0.026099,1.96,3.99,2.03,0.04,1.99,USD
2021-08-22,2021-09-07,SOL,0.026148,1.96,4,2.04,0.04,2,USD
2021-08-22,2021-09-07,SOL,0.013124,0.99,2.01,1.02,0.01,1.01,USD
2021-08-23,2021-09-07,SOL,0.026663,1.96,4.08,2.12,0.04,2.08,USD
2021-08-23,2021-09-07,SOL,0.013368,0.99,2.05,1.06,0.01,1.05,USD
2021-08-24,2021-09-07,SOL,0.025308,1.96,3.87,1.91,0.04,1.87,USD
2021-08-24,2021-09-07,SOL,0.012765,0.99,1.95,0.96,0.01,0.95,USD
2021-08-24,2021-09-07,SOL,0.065469,4.93,10.02,5.09,0.07,5.02,USD
2021-08-24,2021-09-07,SOL,0.068286,4.93,10.45,5.52,0.07,5.45,USD
2021-08-25,2021-09-07,SOL,0.027537,1.96,4.21,2.25,0.04,2.21,USD
2021-08-25,2021-09-07,SOL,0.01384,0.99,2.12,1.13,0.01,1.12,USD
2021-08-25,2021-09-07,SOL,0.072652,4.93,11.12,6.19,0.07,6.12,USD
2021-08-26,2021-09-07,SOL,0.02901,1.96,4.44,2.48,0.04,2.44,USD
2021-08-26,2021-09-07,SOL,0.0146,0.99,2.23,1.24,0.01,1.23,USD
2021-08-26,2021-09-07,SOL,0.051995,3.56,7.98,4.42,0.03,4.39,USD
2021-04-11,2021-11-23,ADA,3.85066,4.93,6.86,1.93,0.07,1.86,USD
2021-04-12,2021-11-23,ADA,3.762518,4.93,6.71,1.78,0.07,1.71,USD
2021-04-12,2021-11-23,ADA,15.146514,19.7,27,7.3,0.3,7,USD
2021-04-13,2021-11-23,ADA,3.819792,4.93,6.81,1.88,0.07,1.81,USD
2021-04-13,2021-11-23,ADA,53.420516,75.78,95.2,19.42,1.16,18.26,USD
2021-04-13,2021-11-23,ADA,16.010748,22.71,28.58,5.87,0.35,5.52,USD
2021-04-14,2021-11-23,ADA,3.895562,5.9,6.95,1.05,0.1,0.95,USD
2021-04-16,2021-11-23,ADA,4.143491,5.9,7.4,1.5,0.1,1.4,USD
2021-04-17,2021-11-23,ADA,4.10713,5.9,7.33,1.43,0.1,1.33,USD
2021-04-18,2021-11-23,ADA,4.704975,5.9,8.4,2.5,0.1,2.4,USD
2021-04-19,2021-11-23,ADA,2.245564,2.95,4.01,1.06,0.05,1.01,USD
2021-04-20,2021-11-23,ADA,2.554343,2.95,4.56,1.61,0.05,1.56,USD
2021-04-21,2021-11-23,ADA,2.319675,2.95,4.14,1.19,0.05,1.14,USD
2021-04-23,2021-11-23,ADA,2.828514,2.95,5.05,2.1,0.05,2.05,USD
2021-04-24,2021-11-23,ADA,2.523318,2.95,4.5,1.55,0.05,1.5,USD
2021-04-25,2021-11-23,ADA,2.651423,2.95,4.73,1.78,0.05,1.73,USD
2021-04-26,2021-11-23,ADA,1.223887,1.48,2.18,0.7,0.02,0.68,USD
2021-04-27,2021-11-23,ADA,0.79137,1,1.42,0.42,-0.01,0.43,USD
2021-04-16,2022-04-07,UNI,0.04744091,1.75,0.48,-1.27,0.03,-1.3,USD
2021-04-17,2022-04-07,UNI,0.05352197,1.96,0.54,-1.42,0.04,-1.46,USD
2021-04-18,2022-04-07,UNI,0.06117765,1.96,0.62,-1.34,0.04,-1.38,USD
2021-04-19,2022-04-07,UNI,0.06101417,1.96,0.62,-1.34,0.04,-1.38,USD
2021-04-20,2022-04-07,UNI,0.06806402,1.98,0.69,-1.29,0.02,-1.31,USD
2021-04-21,2022-04-07,UNI,0.06211838,1.96,0.63,-1.33,0.04,-1.37,USD
2021-04-23,2022-04-07,UNI,0.06288868,1.98,0.64,-1.34,0.02,-1.36,USD
2021-04-24,2022-04-07,UNI,0.06190193,1.98,0.63,-1.35,0.02,-1.37,USD
2021-04-25,2022-04-07,UNI,0.06453547,1.98,0.65,-1.33,0.02,-1.35,USD
2021-04-26,2022-04-07,UNI,0.02747953,0.99,0.28,-0.71,0.01,-0.72,USD
2021-04-27,2022-04-07,UNI,0.02437331,0.99,0.25,-0.74,0.01,-0.75,USD
2021-04-28,2022-04-07,UNI,0.0249355,0.99,0.25,-0.74,0.01,-0.75,USD
2021-04-30,2022-04-07,UNI,0.02388445,0.99,0.24,-0.75,0.01,-0.76,USD
2021-04-30,2022-04-07,UNI,0.48694686,19.7,4.94,-14.76,0.3,-15.06,USD
2021-05-01,2022-04-07,UNI,0.02445919,0.99,0.25,-0.74,0.01,-0.75,USD
2021-05-02,2022-04-07,UNI,0.02474946,0.99,0.25,-0.74,0.01,-0.75,USD
2021-05-03,2022-04-07,UNI,0.02224791,0.99,0.23,-0.76,0.01,-0.77,USD
2021-05-04,2022-04-07,UNI,0.02354797,0.99,0.24,-0.75,0.01,-0.76,USD
2021-05-05,2022-04-07,UNI,0.02287611,0.99,0.23,-0.76,0.01,-0.77,USD
2021-05-07,2022-04-07,UNI,0.02443153,0.99,0.25,-0.74,0.01,-0.75,USD
2021-05-08,2022-04-07,UNI,0.02498421,0.99,0.25,-0.74,0.01,-0.75,USD
2021-05-09,2022-04-07,UNI,0.02484126,0.99,0.25,-0.74,0.01,-0.75,USD
2021-05-10,2022-04-07,UNI,0.02420975,0.99,0.25,-0.74,0.01,-0.75,USD
2021-05-11,2022-04-07,UNI,0.02670558,0.99,0.27,-0.72,0.01,-0.73,USD
2021-05-12,2022-04-07,UNI,0.02266909,0.99,0.23,-0.76,0.01,-0.77,USD
2021-05-14,2022-04-07,UNI,0.02561146,0.99,0.26,-0.73,0.01,-0.74,USD
2021-05-15,2022-04-07,UNI,0.02477504,0.99,0.25,-0.74,0.01,-0.75,USD
2021-05-16,2022-04-07,UNI,0.02541473,0.99,0.26,-0.73,0.01,-0.74,USD
2021-05-17,2022-04-07,UNI,0.02834863,0.99,0.29,-0.7,0.01,-0.71,USD
2021-05-18,2022-04-07,UNI,0.02748233,0.99,0.28,-0.71,0.01,-0.72,USD
2021-05-19,2022-04-07,UNI,0.03306834,0.99,0.34,-0.65,0.01,-0.66,USD
2021-05-20,2022-04-07,UNI,0.03727166,0.99,0.38,-0.61,0.01,-0.62,USD
2021-05-21,2022-04-07,UNI,0.03748529,0.99,0.38,-0.61,0.01,-0.62,USD
2021-05-22,2022-04-07,UNI,0.05050144,0.99,0.51,-0.48,0.01,-0.49,USD
2021-05-23,2022-04-07,UNI,0.05081557,0.99,0.52,-0.47,0.01,-0.48,USD
2021-05-24,2022-04-07,UNI,0.02577148,0.49,0.26,-0.23,0.01,-0.24,USD
2021-05-25,2022-04-07,UNI,0.01945478,0.49,0.2,-0.29,0.01,-0.3,USD
2021-05-26,2022-04-07,UNI,0.01774133,0.49,0.18,-0.31,0.01,-0.32,USD
2021-05-27,2022-04-07,UNI,0.01774468,0.49,0.18,-0.31,0.01,-0.32,USD
2021-05-28,2022-04-07,UNI,0.01814398,0.49,0.18,-0.31,0.01,-0.32,USD
2021-05-29,2022-04-07,UNI,0.01806921,0.49,0.18,-0.31,0.01,-0.32,USD
2021-05-30,2022-04-07,UNI,0.01934071,0.49,0.2,-0.29,0.01,-0.3,USD
2021-05-31,2022-04-07,UNI,0.01917572,0.49,0.19,-0.3,0.01,-0.31,USD
2021-06-01,2022-04-07,UNI,0.01786303,0.49,0.18,-0.31,0.01,-0.32,USD
2021-06-02,2022-04-07,UNI,0.01756585,0.49,0.18,-0.31,0.01,-0.32,USD
2021-06-03,2022-04-07,UNI,0.01692146,0.49,0.17,-0.32,0.01,-0.33,USD
2021-06-04,2022-04-07,UNI,0.0190173,0.49,0.19,-0.3,0.01,-0.31,USD
2021-06-05,2022-04-07,UNI,0.01766061,0.49,0.18,-0.31,0.01,-0.32,USD
2021-06-06,2022-04-07,UNI,0.01876821,0.49,0.19,-0.3,0.01,-0.31,USD
2021-06-07,2022-04-07,UNI,0.01864141,0.49,0.19,-0.3,0.01,-0.31,USD
2021-06-08,2022-04-07,UNI,0.02075959,0.49,0.21,-0.28,0.01,-0.29,USD
2021-06-09,2022-04-07,UNI,0.02039458,0.49,0.21,-0.28,0.01,-0.29,USD
2021-06-10,2022-04-07,UNI,0.0198654,0.49,0.2,-0.29,0.01,-0.3,USD
2021-06-11,2022-04-07,UNI,0.02137961,0.49,0.22,-0.27,0.01,-0.28,USD
2021-06-12,2022-04-07,UNI,0.02360701,0.49,0.24,-0.25,0.01,-0.26,USD
2021-06-13,2022-04-07,UNI,0.0233775,0.49,0.24,-0.25,0.01,-0.26,USD
2021-06-14,2022-04-07,UNI,0.02123444,0.49,0.22,-0.27,0.01,-0.28,USD
2021-06-15,2022-04-07,UNI,0.02002767,0.49,0.2,-0.29,0.01,-0.3,USD
2021-06-16,2022-04-07,UNI,0.02070326,0.49,0.21,-0.28,0.01,-0.29,USD
2021-06-17,2022-04-07,UNI,0.02132374,0.49,0.22,-0.27,0.01,-0.28,USD
2021-06-18,2022-04-07,UNI,0.02253356,0.49,0.23,-0.26,0.01,-0.27,USD
2021-06-19,2022-04-07,UNI,0.02372708,0.49,0.24,-0.25,0.01,-0.26,USD
2021-06-20,2022-04-07,UNI,0.02421079,0.49,0.25,-0.24,0.01,-0.25,USD
2021-06-21,2022-04-07,UNI,0.02627656,0.49,0.27,-0.22,0.01,-0.23,USD
2021-06-22,2022-04-07,UNI,0.02957209,0.49,0.3,-0.19,0.01,-0.2,USD
2021-06-23,2022-04-07,UNI,0.02723496,0.49,0.28,-0.21,0.01,-0.22,USD
2021-06-24,2022-04-07,UNI,0.02861554,0.49,0.29,-0.2,0.01,-0.21,USD
2021-06-25,2022-04-07,UNI,0.02806163,0.49,0.28,-0.21,0.01,-0.22,USD
2021-06-26,2022-04-07,UNI,0.03087953,0.49,0.31,-0.18,0.01,-0.19,USD
2021-06-27,2022-04-07,UNI,0.02975535,0.49,0.3,-0.19,0.01,-0.2,USD
2021-06-28,2022-04-07,UNI,0.02833076,0.49,0.29,-0.2,0.01,-0.21,USD
2021-06-29,2022-04-07,UNI,0.02625188,0.49,0.27,-0.22,0.01,-0.23,USD
2021-06-30,2022-04-07,UNI,0.02711392,0.49,0.27,-0.22,0.01,-0.23,USD
2021-07-01,2022-04-07,UNI,0.02662271,0.49,0.27,-0.22,0.01,-0.23,USD
2021-07-02,2022-04-07,UNI,0.02829294,0.49,0.29,-0.2,0.01,-0.21,USD
2021-07-03,2022-04-07,UNI,0.02707818,0.49,0.27,-0.22,0.01,-0.23,USD
2021-07-04,2022-04-07,UNI,0.02382939,0.49,0.24,-0.25,0.01,-0.26,USD
2021-07-06,2022-04-07,UNI,0.02193546,0.49,0.22,-0.27,0.01,-0.28,USD
2021-07-07,2022-04-07,UNI,0.02104835,0.49,0.21,-0.28,0.01,-0.29,USD
2021-07-08,2022-04-07,UNI,0.02319873,0.49,0.24,-0.25,0.01,-0.26,USD
2021-07-09,2022-04-07,UNI,0.02359934,0.49,0.24,-0.25,0.01,-0.26,USD
2021-07-10,2022-04-07,UNI,0.02355179,0.49,0.24,-0.25,0.01,-0.26,USD
2021-07-11,2022-04-07,UNI,0.02413132,0.49,0.24,-0.25,0.01,-0.26,USD
2021-07-12,2022-04-07,UNI,0.0228489,0.49,0.23,-0.26,0.01,-0.27,USD
2021-07-13,2022-04-07,UNI,0.02500972,0.49,0.25,-0.24,0.01,-0.25,USD
2021-07-14,2022-04-07,UNI,0.02832091,0.49,0.29,-0.2,0.01,-0.21,USD
2021-07-15,2022-04-07,UNI,0.0276709,0.49,0.28,-0.21,0.01,-0.22,USD
2021-07-16,2022-04-07,UNI,0.03016214,0.49,0.31,-0.18,0.01,-0.19,USD
2021-07-17,2022-04-07,UNI,0.02964739,0.49,0.3,-0.19,0.01,-0.2,USD
2021-07-18,2022-04-07,UNI,0.02930593,0.49,0.3,-0.19,0.01,-0.2,USD
2021-07-19,2022-04-07,UNI,0.02908802,0.49,0.29,-0.2,0.01,-0.21,USD
2021-07-20,2022-04-07,UNI,0.03258116,0.49,0.33,-0.16,0.01,-0.17,USD
2021-07-21,2022-04-07,UNI,0.0311755,0.49,0.32,-0.17,0.01,-0.18,USD
2021-07-22,2022-04-07,UNI,0.02930438,0.49,0.3,-0.19,0.01,-0.2,USD
2021-07-23,2022-04-07,UNI,0.02760148,0.49,0.28,-0.21,0.01,-0.22,USD
2021-07-24,2022-04-07,UNI,0.0260491,0.49,0.26,-0.23,0.01,-0.24,USD
2021-07-25,2022-04-07,UNI,0.02676572,0.49,0.27,-0.22,0.01,-0.23,USD
2021-07-26,2022-04-07,UNI,0.02435589,0.49,0.25,-0.24,0.01,-0.25,USD
2021-07-27,2022-04-07,UNI,0.02673956,0.49,0.27,-0.22,0.01,-0.23,USD
2021-07-28,2022-04-07,UNI,0.02590921,0.49,0.26,-0.23,0.01,-0.24,USD
2021-07-29,2022-04-07,UNI,0.02539536,0.49,0.26,-0.23,0.01,-0.24,USD
2021-07-30,2022-04-07,UNI,0.02381806,0.49,0.24,-0.25,0.01,-0.26,USD
2021-07-31,2022-04-07,UNI,0.02304999,0.49,0.23,-0.26,0.01,-0.27,USD
2021-08-01,2022-04-07,UNI,0.02194008,0.49,0.22,-0.27,0.01,-0.28,USD
2021-08-02,2022-04-07,UNI,0.02170461,0.49,0.22,-0.27,0.01,-0.28,USD
2021-08-03,2022-04-07,UNI,0.02308942,0.49,0.23,-0.26,0.01,-0.27,USD
2021-08-04,2022-04-07,UNI,0.02303701,0.49,0.23,-0.26,0.01,-0.27,USD
2021-08-05,2022-04-07,UNI,0.0209653,0.49,0.21,-0.28,0.01,-0.29,USD
2021-08-06,2022-04-07,UNI,0.01947153,0.49,0.2,-0.29,0.01,-0.3,USD
2021-08-07,2022-04-07,UNI,0.01826354,0.49,0.19,-0.3,0.01,-0.31,USD
2021-08-08,2022-04-07,UNI,0.01706657,0.49,0.17,-0.32,0.01,-0.33,USD
2021-08-09,2022-04-07,UNI,0.01864023,0.49,0.19,-0.3,0.01,-0.31,USD
2021-08-10,2022-04-07,UNI,0.0167582,0.49,0.17,-0.32,0.01,-0.33,USD
2021-08-11,2022-04-07,UNI,0.01615965,0.49,0.16,-0.33,0.01,-0.34,USD
2021-08-12,2022-04-07,UNI,0.01709379,0.49,0.17,-0.32,0.01,-0.33,USD
2021-08-12,2022-04-07,UNI,0.07254566,1.96,0.74,-1.22,0.04,-1.26,USD
2021-08-13,2022-04-07,UNI,0.01656679,0.49,0.17,-0.32,0.01,-0.33,USD
2021-08-14,2022-04-07,UNI,0.01610683,0.49,0.16,-0.33,0.01,-0.34,USD
2021-08-15,2022-04-07,UNI,0.01676454,0.49,0.17,-0.32,0.01,-0.33,USD
2021-08-16,2022-04-07,UNI,0.01595557,0.49,0.16,-0.33,0.01,-0.34,USD
2021-08-17,2022-04-07,UNI,0.01664355,0.49,0.17,-0.32,0.01,-0.33,USD
2021-08-18,2022-04-07,UNI,0.01816657,0.49,0.18,-0.31,0.01,-0.32,USD
2021-08-19,2022-04-07,UNI,0.0187872,0.49,0.19,-0.3,0.01,-0.31,USD
2021-08-20,2022-04-07,UNI,0.01743147,0.49,0.18,-0.31,0.01,-0.32,USD
2021-08-21,2022-04-07,UNI,0.01659012,0.49,0.17,-0.32,0.01,-0.33,USD
2021-08-22,2022-04-07,UNI,0.01684962,0.49,0.17,-0.32,0.01,-0.33,USD
2021-08-23,2022-04-07,UNI,0.01671501,0.49,0.17,-0.32,0.01,-0.33,USD
2021-08-24,2022-04-07,UNI,0.01683034,0.49,0.17,-0.32,0.01,-0.33,USD
2021-08-25,2022-04-07,UNI,0.01794163,0.49,0.18,-0.31,0.01,-0.32,USD
2021-08-26,2022-04-07,UNI,0.01895442,0.49,0.19,-0.3,0.01,-0.31,USD
2021-08-27,2022-04-07,UNI,0.01900127,0.49,0.19,-0.3,0.01,-0.31,USD
2021-08-28,2022-04-07,UNI,0.017923,0.49,0.18,-0.31,0.01,-0.32,USD
2021-08-29,2022-04-07,UNI,0.00938943,0.25,0.1,-0.15,0,-0.15,USD
2021-08-30,2022-04-07,UNI,0.0095719,0.25,0.1,-0.15,0,-0.15,USD
2021-08-31,2022-04-07,UNI,0.00936527,0.25,0.09,-0.16,0,-0.16,USD
2021-09-01,2022-04-07,UNI,0.00821815,0.25,0.08,-0.17,0,-0.17,USD
2021-09-02,2022-04-07,UNI,0.00818221,0.25,0.08,-0.17,0,-0.17,USD
